,RAW DATA
29735,SQL Server
29738,Jira
29741,LINQ
29743,ERP
29745,TFS
29746,Git
29759,scalability
29766,coding
29767,documentation
29768,Automation
29771,scalability
29772,maintainability
29779,architects
29780,estimating
29782,Java Enterprise Edition
29785,Oracle
29787,SQL
29789,TDD
29790,BDD
29791,JUnit
29792,Cucumber
29799,Apache CXF
29806,SOA
29807,Struts
29809,Maven
29810,MVC
29818,SDLC
29819,Agile Methodology
29820,SCRUM
29822,dashboards
29823,visualization
29824,scheduling
29825,deployment
29827,validation
29830,MIS
29834,dashboards
29835,metrics
29836,Oracle
29839,data visualization
29840,Tableau
29847,Strong interpersonal skills
29848,analytical skills
29849,metrics
29854,documentation
29855,GIT
29859,Scala
29860,Python
29863,Apache Spark
29864,Data Modelling
29869,Tableau
29870,QlikView
29871,mentoring
29876,qualification
29877,debugging
29880,documentation
29883,EMC
29884,FPGA
29885,ASIC
29886,RTL design
29887,VHDL
29889,verification
29891,assembler
29897,HTML
29898,CSS
29907,authentication
29910,APIs
29914,SQL
29915,PHP
29916,API
29917,MySQL
29926,Linux
29931,documentation
29933,deployment
29935,deployment
29947,Python
29948,PHP
29952,Networking
29954,business acumen
29955,mentoring
29960,integrations
29966,integrations
29974,creative thinker
29975,Strong Communicator
29976,superior written and verbal communication skills
29979,integrations
29982,SaaS
29984,RTB
29985,DSP
29986,DMP
29987,JavaScript
29988,jQuery
29989,HTML
29990,CSS
29991,JavaScript
29995,Sass
30003,Python
30005,AWS
30006,Azure
30007,Docker
30009,Shell scripting
30010,Bash
30012,SQL
30013,queries
30015,ElasticSearch
30018,Apache Spark
30021,Apache Kafka
30022,algorithms
30024,scalability
30025,reliability
30028,estimation
30029,continuous integration
30034,MVC
30035,Dependency Injection
30036,Entity Framework
30037,LINQ
30041,scalability
30044,domain modeling
30049,SSIS
30051,Jenkins
30060,S3
30070,Jenkins
30071,Sonarqube
30078,AWS
30080,Jenkins
30083,SQL
30085,Spark
30086,architects
30095,SQL
30096,JavaScript
30097,Python
30098,Drools
30099,AWS
30102,HTML
30103,CSS
30104,WordPress
30105,social networking sites
30112,SQL Server
30117,QA
30126,coding
30127,architectural patterns
30130,relational databases
30131,Angular
30135,Web API
30136,Git
30146,Docker
30150,API
30158,utilities
30162,Python
30164,Golang
30165,JavaScript
30187,Pentaho
30189,NodeJS
30190,PHP
30192,AJAX
30194,frameworks
30195,JavaScript
30196,jQuery
30198,ActiveMQ
30199,RabbitMQ
30202,SVN
30203,CVS
30204,GIT
30206,maven
30207,deployment
30208,Azure
30209,AWS
30210,EMC
30211,SQL Server
30213,MySQL
30217,JavaScript
30223,Flux
30227,EcmaScript
30238,NPM
30240,benchmarking
30241,optimization
30244,JEE
30245,Microservices
30246,SQL
30247,JavaScript
30248,HTML
30254,databases
30259,XML
30265,AWS
30266,Mentor
30271,databases
30272,load balancing
30277,strong analytical skills
30279,EC2
30282,S3
30296,GCP
30297,AWS
30298,Azure
30299,Containers
30303,threads
30304,GC
30307,Oracle
30308,MySQL
30309,PostgreSQL
30310,Redis
30316,GIT
30317,Jira
30318,Jenkins
30320,Agile methodology
30322,Teamwork
30323,adaptability
30326,SQL
30334,rabbitmq
30335,AWS
30337,Jenkins
30357,Apex
30360,Python
30361,Node
30362,HTML
30363,CSS
30364,JavaScript
30366,Visualforce pages
30368,REST API
30371,Salesforce
30373,Eclipse IDE
30374,Git
30377,Pardot
30381,continuous integration
30382,deployment
30385,Docker
30387,AWS
30388,Azure
30401,deployment
30402,upgrades
30403,cloning
30404,automation
30405,automation
30411,Selenium
30414,JavaScript
30422,Test Automation framework
30425,mindset
30434,Python
30435,Django
30436,multithreading
30439,frameworks
30440,HTML
30441,CSS
30443,MySQL
30444,Oracle
30445,SQL Server
30446,Git
30447,TFS
30451,Jira
30463,rails
30464,Ruby
30465,Rails
30466,PostgreSQL
30467,Heroku
30487,agile methodologies
30488,test automation
30490,architectures
30496,Typescript
30497,Git
30498,GitHub
30499,AWS
30504,frameworks
30508,SSPs
30510,Analytics
30515,Scrum Master
30520,Analytical
30522,quick learner
30527,MSSQL
30529,MVC
30530,JavaScript frameworks
30531,jQuery
30532,HTML
30533,CSS
30536,Agile
30539,usability
30550,Algorithms
30555,tuning
30563,continuous integration
30564,GIT
30567,JavaScript
30568,Jquery
30570,HTML
30571,CSS
30577,Object Oriented Design
30580,HTML
30581,CSS
30584,bootstrap
30589,Reactjs
30599,analytics
30603,MicroStrategy
30605,Dashboard
30608,queries
30609,dashboards
30613,metrics
30614,filters
30615,MicroStrategy
30619,relational databases
30625,MicroStrategy
30640,Analytics
30641,Firebase
30642,Firebase
30646,OOPs
30649,architects
30658,Python
30659,Perl
30660,Assembler
30663,protocols
30666,DNS
30667,SMTP
30668,debuggers
30670,Linux
30672,interfaces
30677,Networking
30682,HTML
30683,CSS
30684,JavaScript
30688,PHP
30690,JavaScript
30691,jQuery
30692,MySQL
30698,Maven
30700,algorithms
30706,JUnit
30707,Mockito
30709,Liquibase
30711,IntelliJ Idea
30715,ideation
30718,requirement gathering
30719,deliverables
30723,GCP
30724,AWS
30731,Python
30738,IAM
30742,CDN
30743,S3
30750,automation
30751,deployment
30753,CLI
30756,HTML
30757,CSS
30758,JScript
30759,JavaScript frameworks
30761,optimization
30764,MySQL
30765,Jira
30767,microservices
30770,authentication
30771,authorization
30772,SVN
30773,Jira
30774,Confluence
30778,Databases
30780,JavaScript
30781,CSS
30782,HTML
30787,Flux
30791,JavaScript
30796,js
30803,JDBC
30813,Rest API
30814,integrations
30820,AWS
30821,GitHub
30842,ReactJS
30844,relational databases
30847,JavaScript
30848,TypeScript
30849,jQuery
30850,Bootstrap
30853,frameworks
30859,BDD
30865,Docker
30873,corrective action
30883,Python
30884,algorithms
30885,docker
30887,containerization
30888,AWS
30890,Redis
30893,analyzing
30896,accountability
30897,Microservices
30899,ReactJS
30901,Typescript
30904,ReactJS
30906,AWS
30913,Python
30914,Django
30915,Pandas
30916,GitHub
30917,Jira
30918,PostgreSQL
30919,SQL
30923,coding standards
30925,AWS
30926,OpenStack
30928,Docker
30931,accountability
30933,startup
30934,mindset
30935,ETFs
30936,Factset
30937,Reuters
30939,APIs
30942,frontend
30943,backend
30948,Lateral thinking
30956,SSIS
30957,SQL
30970,organizational skills
30973,Accountability
30982,SSIS
30986,AngularJS
30989,JQuery
30990,JSON
30991,AJAX
30993,Bootstrap
30995,npm
30998,responsive design
31000,Agile methodologies
31005,algorithms
31006,JavaScript
31010,NUnit
31011,JUnit
31016,algorithms
31018,algorithms
31032,SSIS
31033,WCF
31034,Web API
31038,Agile methodologies
31041,Deployment
31042,IIS
31045,Microsoft Azure
31046,AWS
31050,reliability
31054,utilities
31056,Microsoft Azure
31062,DNS
31063,BASH
31065,Python
31066,Ruby
31067,Git
31068,Nagios
31069,Snort
31070,OpenVPN
31071,Squid
31073,pfSense
31074,Vyatta
31078,vendors
31080,MS SQL Server
31083,optimization
31084,Stored Procedures
31085,Data modelling
31086,permissions
31091,metrics
31096,UART
31097,SPI
31098,I2C
31102,AUTOSAR
31107,Autosar
31111,DevOps
31114,cli
31117,EC2
31118,S3
31122,IAM
31126,AWS
31127,Azure
31128,GCP
31129,automation
31130,Ansible
31132,configuration
31134,Nginx
31135,Tomcat
31136,JBoss
31137,NodeJS
31138,relational databases
31139,MySQL
31142,Angular
31143,JQuery
31145,Git
31146,Github
31153,Maven
31154,Ant
31155,Sonar
31156,Artifactory
31161,Teamwork
31163,scalability
31164,interoperability
31166,architects
31171,JavaScript
31172,HTML
31173,CSS
31175,Ext JS
31176,ReactJS
31177,TypeScript
31178,jQuery
31179,BackboneJS
31180,NodeJS
31184,graphs
31187,Jira
31188,Git
31190,Jenkins
31191,Maven
31194,networking
31198,frameworks
31199,integrations
31204,documentation
31205,tooling
31210,documentation
31214,Agile Methodology
31217,profiles
31225,Scanners
31226,Printers
31232,TCP
31235,Linux
31239,Linux
31240,Unix
31242,PowerShell
31243,Strong interpersonal skills
31245,Salesforce
31246,HubSpot
31249,Zendesk
31251,Python
31252,Ruby
31253,Docker
31260,JavaScript
31267,JavaScript
31268,CSS
31269,HTML
31274,user interface design
31276,Mocha
31282,APIs
31285,Git
31286,SVN
31295,mentoring
31302,PowerShell
31316,microservices
31323,UX
31326,encapsulation
31338,mentorship
31343,deployment
31346,Python
31347,Perl
31349,Angular
31350,JQuery
31351,JavaScript
31352,TypeScript
31355,Solr
31356,MVC
31357,Hibernate
31358,Microservices
31366,Maven
31367,Gradle
31368,Jenkins
31369,Docker
31371,AWS
31374,Object Oriented design
31380,dashboards
31382,KPI
31388,key performance indicators
31395,adaptability
31400,data extraction
31404,DAX
31411,SSAS
31412,SAP
31413,HANA
31419,architects
31432,MSc
31434,ASP
31437,Messaging
31438,RabbitMQ
31440,Angular
31443,SOA
31444,Enterprise Integration
31448,X509
31449,SSL
31451,Entity Framework
31454,Ubuntu
31455,tooling
31456,Ubuntu
31463,SQL Server
31465,Agile methodology
31467,Angular
31471,SQL Server
31472,Web API
31474,Allscripts
31483,specifications
31486,MySQL
31490,Agile Methodologies
31492,SVN
31493,Git
31494,Git
31495,algorithms
31497,Linux
31498,CentOS
31499,Fedora
31500,Rhel
31501,Ubuntu
31506,maven
31514,kernel
31536,Configuration Management
31538,gerrit
31541,Continuous Integration
31542,deployment
31543,build automation
31545,python
31546,perl
31549,cmake
31550,gcc
31552,git
31555,Jenkins
31556,CruiseControl
31557,Bamboo
31558,Jira
31572,Architectural patterns
31578,Android SDK
31588,JSON
31597,DRM
31599,Analytics
31604,QA
31608,SDK
31609,debugging
31610,instrumentation
31614,dependency management
31617,Algorithms
31620,continuous integration
31621,GIT
31623,reliability
31626,coding standards
31631,scripting
31635,scalability
31638,kernel
31640,tuning
31642,scripting
31643,Perl
31646,Git
31647,Jenkins
31648,Puppet
31650,Entity framework
31671,authorization
31675,Git
31676,Bitbucket
31684,listings
31687,protocols
31691,SQL
31692,Python
31693,visualization
31699,SAS Enterprise Guide
31711,K8
31712,Docker
31713,containerization
31714,AWS
31722,reliability
31725,tooling
31726,Automation
31739,DevOps
31740,AWS
31741,Azure
31743,EDA
31748,AWS
31752,Linux
31753,AWS
31754,Azure
31760,databases
31763,deadlines
31767,PowerShell
31768,Jenkins
31772,SCOM
31773,VMWare vCenter
31778,REST API
31782,XML
31783,JSON
31784,UML
31785,Maven
31786,Jenkins
31788,Microservices
31790,NoSQL
31792,Docker
31799,Jira
31803,UFT
31807,Selenium
31810,Bootstrap
31811,Apache
31812,Tomcat
31815,Python
31816,Cassandra
31818,JSON
31819,JavaScript
31820,TypeScript
31821,Linux
31823,Azure
31825,modernization
31828,HTML
31829,CSS
31831,Bootstrap
31832,AJAX
31833,JSON
31834,XML
31837,OOP
31838,Algorithm Design
31839,Optimization
31843,Linux
31847,architects
31851,project documentation
31852,configuration management
31853,performance tuning
31854,designing
31855,automation
31856,provisioning
31859,AWS
31861,EMR
31862,S3
31876,Python
31878,Spark
31882,data modeling
31890,architects
31894,project documentation
31895,configuration management
31896,performance tuning
31897,designing
31898,automation
31899,provisioning
31902,AWS
31904,EMR
31905,S3
31919,Python
31921,Spark
31925,data modeling
31933,architects
31937,project documentation
31938,configuration management
31939,performance tuning
31940,designing
31941,automation
31942,provisioning
31945,AWS
31947,EMR
31948,S3
31962,Python
31964,Spark
31968,data modeling
31976,architects
31980,project documentation
31981,configuration management
31982,performance tuning
31983,designing
31984,automation
31985,provisioning
31988,AWS
31990,EMR
31991,S3
32005,Python
32007,Spark
32011,data modeling
32019,architects
32023,project documentation
32024,configuration management
32025,performance tuning
32026,designing
32027,automation
32028,provisioning
32031,AWS
32033,EMR
32034,S3
32048,Python
32050,Spark
32054,data modeling
32059,SDLC
32063,Oracle
32066,troubleshooting
32072,JMS
32075,MIS
32080,HTML
32085,architects
32089,project documentation
32090,configuration management
32091,performance tuning
32092,designing
32093,automation
32094,provisioning
32097,AWS
32099,EMR
32100,S3
32114,Python
32116,Spark
32120,data modeling
32128,architects
32132,project documentation
32133,configuration management
32134,performance tuning
32135,designing
32136,automation
32137,provisioning
32140,AWS
32142,EMR
32143,S3
32157,Python
32159,Spark
32163,data modeling
32170,Teamwork
32175,JavaScript
32176,Typescript
32178,CSS3
32183,Microservices
32184,APIs
32185,WebSockets
32186,SCSS
32192,APIs
32193,Node
32198,APIs
32206,PostgreSQL
32207,Oracle
32210,Typescript
32212,JMS
32225,Fluent English
32227,SOLR
32229,Hybris
32236,promotions
32241,EhCache
32243,integrations
32244,CDN
32245,Google Analytics
32248,Git
32249,Confluence
32252,Fast learner
32257,architects
32261,project documentation
32262,configuration management
32263,debugging
32264,tuning
32265,Data Visualization
32268,data modeling
32269,designing
32270,automation
32271,provisioning
32279,HIPAA
32284,Docker
32286,Yarn
32288,performance tuning
32289,optimization
32295,Python
32296,SQL
32298,HDFS
32299,MapReduce
32300,Hive
32301,Spark
32303,Flume
32304,Sqoop
32314,Tableau
32317,Pentaho
32318,Talend
32325,Solr
32332,Networking
32333,NoSQL
32334,RDBMS
32335,Cubes
32338,Visualization
32339,ML
32342,ORM
32343,Inversion
32346,stored procedures
32355,Maven
32356,SBT
32357,Ant
32360,Yarn
32364,SDLC
32367,frontend
32368,deployment
32370,JavaScript
32371,Typescript
32373,CSS3
32383,TypeScript
32384,microservices
32385,APIs
32386,websockets
32387,scss
32389,Selenium
32390,Protractor
32391,troubleshooting
32408,Azure
32409,AWS
32413,Python
32419,Python
32423,Networking
32426,Visualization
32427,ML
32431,SDLC
32432,system configuration
32436,trainings
32437,certifications
32440,flux
32449,documentation
32453,deadlines
32456,SQL
32459,AWS
32460,S3
32463,Git
32465,Jenkins
32471,presentations
32474,Python
32476,SDLC
32479,flux
32482,MVC
32483,MVVM
32485,Adaptive
32489,troubleshooting
32502,JavaScript
32504,CSS3
32505,Typescript
32506,Angular
32509,Node
32513,documentation
32517,deadlines
32522,SQL
32525,AWS
32526,S3
32529,Git
32531,Jenkins
32537,presentations
32540,Python
32544,SDLC
32545,system configuration
32549,trainings
32550,certifications
32557,Oracle
32559,MS SQL Server
32562,Jenkins
32563,Git
32565,automation
32567,regression testing
32571,troubleshooting
32574,Quality Assurance
32578,SOAPUI
32582,agile methodology
32583,Strong analytical skills
32586,regression testing
32588,usability
32591,estimation
32601,Azure
32603,databases
32605,GPFS
32606,Configuration management
32608,Ansible
32609,Ganglia
32612,Containers
32613,Docker
32615,Provisioning
32616,Foreman
32617,Jenkins
32626,messaging
32630,PostgreSQL
32631,relational databases
32634,FinTech
32635,service continuity
32637,frameworks
32644,APIs
32645,J2EE
32646,Spring Batch
32648,Jenkins
32651,JPA
32653,JavaScript
32656,Teamwork
32660,JavaScript
32661,Typescript
32667,Microservices
32668,APIs
32669,WebSockets
32670,SCSS
32676,UFT
32678,Selenium
32680,automation tools
32682,regression testing
32686,troubleshooting
32690,UFT
32693,Quality Assurance
32695,UI Automation
32696,Selenium
32698,Maven
32701,agile methodology
32703,regression testing
32723,SDLC
32726,flux
32729,MVC
32730,MVVM
32732,Adaptive
32736,troubleshooting
32749,Python
32753,LINUX
32754,RTOS
32756,PCIe
32758,SPI
32759,Strong interpersonal skills
32765,verification
32766,verilog
32788,vendors
32795,Python
32797,JavaScript frameworks
32798,bioinformatics
32799,cheminformatics
32800,laboratory automation
32802,analytical skills
32807,mentorship
32810,specifications
32812,documentation
32813,emerging trends
32817,vendors
32823,queries
32824,PowerShell
32826,presentations
32829,validations
32836,APQP
32837,FMEA
32848,coordination
32850,corrective actions
32853,scrap
32856,PFMEA
32858,automation
32859,interpersonal skills
32865,deployment
32866,prioritization
32867,escalation
32869,packaging
32875,prompt
32882,communicator
32892,vendors
32903,Readiness
32907,vendors
32915,databases
32917,Microsoft Azure
32919,containers
32920,messaging
32921,microservices
32923,OAM
32930,specifications
32937,IPv4
32939,DHCP
32940,SCTP
32945,encryption
32948,Backhaul
32953,OAM
32960,specifications
32967,IPv4
32969,DHCP
32970,SCTP
32975,encryption
32978,Backhaul
32987,CI
33000,interfaces
33005,AWS
33007,Docker
33017,APIs
33018,microservices
33028,JavaScript
33029,TypeScript
33035,optimization
33036,clustering
33048,SPI
33049,UART
33050,Ethernet
33059,optimization
33060,Python
33061,Perl
33065,I2C
33066,UART
33070,OpenGL
33081,automation
33083,deployment
33095,Jenkins
33101,Confluence
33102,BitBucket
33104,git
33106,PowerShell
33107,Bash
33109,automation
33111,AWS
33112,Scala
33115,JVM
33120,SQL
33126,rollout
33133,deployment
33137,MVVM
33138,MVC
33139,MVP
33140,dependency injection
33151,automation
33153,deployment
33165,Jenkins
33171,Confluence
33172,BitBucket
33174,git
33176,PowerShell
33177,Bash
33179,automation
33185,SDK
33189,deployment
33192,dependency injection
33195,frameworks
33205,SDK
33209,deployment
33212,dependency injection
33215,frameworks
33224,rollout
33231,deployment
33235,MVVM
33236,MVC
33237,MVP
33238,dependency injection
33248,rollout
33255,deployment
33259,MVVM
33260,MVC
33261,MVP
33262,dependency injection
33273,automation
33275,deployment
33287,Jenkins
33293,Confluence
33294,BitBucket
33296,git
33298,PowerShell
33299,Bash
33301,automation
33307,SDK
33311,deployment
33314,dependency injection
33317,frameworks
33322,deployment
33323,PaaS
33324,IaaS
33325,Azure
33326,VMware
33328,microservices
33333,Geography
33334,ArcMap
33343,accessibility
33348,metrics
33351,simulation
33358,performance tuning
33359,query optimization
33360,specs
33372,DevOps
33375,TypeScript
33376,CSS
33379,TypeScript
33382,selenium
33387,corrective actions
33388,documentation
33389,installations
33390,audits
33391,remediation
33406,encryption
33409,certification
33414,coding
33423,technical documentation
33427,APIs
33429,scalability
33431,usability
33439,frameworks
33446,Linux
33448,Python
33450,Ethernet
33451,USB
33452,PCIe
33456,agile methodologies
33457,Git
33462,frameworks
33464,Meteor
33465,MongoDB
33472,authentication
33473,encryption
33481,humility
33495,Linux
33496,Unix
33500,automation tools
33508,Microsoft Azure
33509,AWS
33510,GCP
33513,SDLC
33520,GitHub
33521,GitLab
33522,frameworks
33527,APIs
33529,Linux
33531,troubleshooting
33533,Python
33540,protocols
33541,agile software development
33542,Git
33545,MATLAB
33546,LabView
33547,GUI
33548,Docker
33550,Linux
33555,authentication
33556,encryption
33560,protocols
33562,oscilloscope
33563,multimeter
33564,spectrum analyzer
33565,signal generators
33568,Python
33584,Linux
33585,Unix
33589,automation tools
33597,Microsoft Azure
33598,AWS
33599,GCP
33602,SDLC
33609,GitHub
33610,GitLab
33611,frameworks
33613,Computer Networking
33615,AWS
33616,GCP
33620,Azure
33621,GCP
33623,Wireline
33626,perimeter security
33627,Networking
33631,MPLS
33636,automation tools
33641,Git
33644,automation
33648,laptops
33652,configuration
33653,application packaging
33654,deployment
33661,interoperability
33663,configuration
33665,tooling
33666,integrations
33667,automation
33695,mentoring
33699,SME
33700,alignment
33705,ATP
33707,application packaging
33710,automation
33716,conditional access
33721,Enterprise Mobility
33722,SharePoint
33723,configuration
33724,troubleshooting
33725,Smartphones
33726,tablets
33729,DNS
33730,DHCP
33732,firewalls
33735,network troubleshooting
33737,LDAP
33738,SAML
33743,ServiceNow
33749,NIST
33752,APIs
33754,ITIL
33755,IaaS
33756,PaaS
33757,SaaS
33770,configuration
33772,Excellent written and oral communication skills
33773,Excellent interpersonal skills
33775,budgets
33786,service assurance
33796,object oriented programming
33798,Scripting
33799,Python
33800,Git
33801,Bitbucket
33802,Jenkins
33804,relational databases
33805,JDBC
33806,JPA
33807,SQL
33809,databases
33822,Linux
33823,Unix
33827,automation tools
33835,Microsoft Azure
33836,AWS
33837,GCP
33840,SDLC
33847,GitHub
33848,GitLab
33849,frameworks
33863,excellent interpersonal skills
33870,Asp
33875,JavaScript
33876,AJAX
33877,jQuery
33882,stored procedures
33883,queries
33886,Octopus
33887,TeamCity
33890,architecture frameworks
33893,Agile methodologies
33905,coding
33907,constructive feedback
33914,HTML
33915,CSS
33916,SQL
33918,IIS
33920,Microsoft SQL Server
33922,exploitation
33931,Python
33932,Scala
33933,Spark
33935,SQL
33936,JavaScript
33937,DevOps
33938,SQL
33939,Python
33942,Scrum
33943,Kanban
33948,Docker
33961,technical documentation
33964,responsive design
33968,TypeScript
33974,SQL
33975,MS SQL Server
33976,Git
33979,Jenkins
33980,Docker
33984,functional programming
33985,architectural patterns
33993,Selenium
33994,HL7
33996,Actuarial Science
33998,Actuarial Science
34001,IFRS
34003,Basel II
34004,SAS Base
34006,Python
34007,Matlab
34018,supervision
34024,surf
34027,VB
34028,ASP
34035,automation
34041,surf
34044,VB
34045,ASP
34052,automation
34055,sponsorship
34056,relocation
34064,PHP
34065,APIs
34071,JavaScript
34072,functional programming
34083,disabilities
34095,PHP
34106,Leadership qualities
34111,negotiation
34112,deadlines
34114,negotiation
34115,deadlines
